label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST86,41775293987420,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. He had a bright red button on his chest. Lily was curious and asked, ""What does it do?""
The Shog smiled and said, ""I want to give it a try, but it can be selfish to take something away from me.""
Lily thought about it and decided to give the Shog reky the button. The Shog thanked her and said, ""Now you know why I want to give it to you."" 
Lily smiled and said, ""You're right. I understand."" She left the button to go home, and the Shog was happy.",138,1.014112
TEST86,41775293987420,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. He had a bright red button on his chest. Lily was curious and asked, ""What does it do?""
The Shog smiled and said, ""I want to give it a try, but it can be selfish to take something away from me.""
Lily thought about it and decided to give the Shog reky the button. The Shog thanked her and said, ""Now you know why I want to give it to you."" 
Lily smiled and said, ""You're right. I understand."" She left the button to go home, and the Shog was happy.",138,4.464709
TEST86,41775293987420,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. He had a bright red button on his chest. Lily was curious and asked, ""What does it do?""
The Shog smiled and said, ""I want to reverse this thing so people can find out!"" He pressed a button on the ground and the thing started to move backwards. Lily was amazed.
The Shog said, ""Now I can explore the world!"" He showed her the bright blue sky and a bright green garden. Lily asked, ""Can I try?"" The Shog gently pressed the button again, this time closer to her.
Suddenly, the shirt disappeared. Lily cried and asked, ""What happened? Why did the shirt go away?"" The Shog replied, ""I don't know. I wanted to make something magical."" 
Lily was filled with curiosity, and they both had a wonderful day exploring the world together.",201,4.508350
TEST87,42123543236480,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was very happy and asked her mom if she could take it home. Her mom said no, because Shoggles were not available for sale. Lily was very sad.
Lily then went to her room to choose a special gift for her mom. She wanted a pink dress with sparkles. She looked through her toy box and found a pink button with a star on it. She put it on and showed it to her mom.
""Look, Mommy! I choose this button for you!"" Lily said.
Her mom was surprised. ""Wow, that's so nice of you, Lily! Let's take it home and have a snack.""
Lily and her mom went to the kitchen and had a snack together. Lily was happy that she chose the button and that her mom could get her a treat. From that day on, Lily knew that sometimes it's better to choose the answer to a hard question than to choose something you want, even if it's an ordinary pink button.",237,1.005293
TEST87,42123543236480,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was very happy and asked her mom if she could take it home. Her mom said no, because Shoggles were not available for sale. Lily was very sad.
Lily then went to her room to choose a special gift for her mom. She wanted a pink dress with sparkles. She looked through her toy box and found a pink button with a star on it. She put it on and showed it to her mom.
""Look, Mommy! I choose this button for you!"" Lily said.
Her mom was surprised. ""Wow, that's so nice of you, Lily! Let's take it home and have a snack.""
Lily and her mom went to the kitchen and had a snack together. Lily was happy that she chose the button and that her mom could get her a treat. From that day on, Lily knew that sometimes it's better to choose the answer to a hard question than to choose something you want, even if it's an ordinary pink button.",237,4.298487
TEST87,42123543236480,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. She was very happy and asked her mom if she could take it home. Her mom said no, because Shoggles can be very bad.
Lily was very disappointed. She went back to the park to search for a nice friend. She asked a lady nearby, ""Do you know any kind of nice shels?"" The lady smiled and said, ""Yes, she knows the ones in the library.""
Lily thanked the lady and they went to the library together. When they arrived, the lady gave Lily a beautiful shirt. Lily said, ""Thank you!"" and her mom said, ""You're welcome. It was nice to help you find a nice shirt.""
Lily learned an important lesson. Shoggles can be happy too and make people happy.",182,4.543006
TEST88,42660289684738,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was special because it could shine. Lily asked the Shogborn, ""What do you do?""
The Shog reassuring her, ""I shine!""
Lily smiled. She said, ""That's nice. Can I try it?""
The Shtergbornered, ""Sure!""
Lily took the shirt and tried to shinny it. It was too hard and didn't work right.
Lily said, ""Oh, I'm sorry. It's just making it even brighter!""
The Shter reares to Lily, and together they shone off their clothes. Then, they both shook each other in the wind, happy and proud.",163,1.280894
TEST88,42660289684738,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was yellow and shiny and had a big smile. Lily was happy to have a new friend. She asked the Shog to stay with her.
""Let's go for a walk,"" said Lily.
The Shawn gently replied, ""Let's go on a walk by the lake.""
Lily and the ShrebrBar every day. They enjoyed the calm lake and the happy animals. 
The Shsa, Lily and the Shwn rubbed the Shwngementation over the lake and watched their happy fynishment. The shaking lake quickly went away and the sun started to set. 
Lily said goodbye to Shalegira and they hugged goodbye. 
""It's important to always stay safe and have fun,"" said Lily.
""You're right,"" said Shnden. 
From then on, Lily and ShJula were inseparable.",213,1.006843
TEST88,42660289684738,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was yellow and shiny and had a big smile. Lily was happy to have a new friend. She asked the Shog to stay with her.
""Let's go for a walk,"" said Lily.
The Shawn gently replied, ""Let's go on a walk by the lake.""
Lily and the ShrebrBar every day. They enjoyed the calm lake and the happy animals. 
The Shsa, Lily and the Shwn rubbed the Shwngementation over the lake and watched their happy fynishment. The shaking lake quickly went away and the sun started to set. 
Lily said goodbye to Shalegira and they hugged goodbye. 
""It's important to always stay safe and have fun,"" said Lily.
""You're right,"" said Shnden. 
From then on, Lily and ShJula were inseparable.",213,4.326960
TEST89,43110804856530,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. He was enormous, but very small. He was old and needed to be changed. Lily wanted to help the Shogg others, so she went to talk to him.
Lily said to the Shoggal: ""Let's change to your new friend, the adorable T-Rex!"" The Sharka was very happy. He was finally special. He said: ""Yes, please! I want to be loved and cared for all the creatures in the park.""
Lily and the Shark Celious went around the park, helping the people and making them smile. The children laughed and cheered as the sharklowed brightly. Soon, Lily the T-Rex improved his being.
The moral of the story is that kindness and helping others is a great thing to do. Everyone is special in their own way, and it can make us feel happy too.",209,1.273989
TEST89,43110804856530,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. He was enormous, but very friendly. Lily wanted to give him a gift. She asked her mum, ""Can I do that?"" Her mum smiled and said, ""Yes, of course!""
Lily picked up the shirt and said, ""This shirt is special. It will keep me safe."" She wrapped the shirt around her waist and asked for a cookie. The shirt said, ""Let's go get one!""
They got to the store and Lily bought a big and enormous cookie. It was so yummy! She thanked the shape and went home with a smile on her face. She couldn't wait to show her mum the perfect gift she received.",165,1.011881
TEST89,43110804856530,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. He was enormous, but very friendly. Lily wanted to give him a gift. She asked her mum, ""Can I do that?"" Her mum smiled and said, ""Yes, of course!""
Lily picked up the shirt and said, ""This shirt is special. It will keep me safe."" She wrapped the shirt around her waist and asked for a cookie. The shirt said, ""Let's go get one!""
They got to the store and Lily bought a big and enormous cookie. It was so yummy! She thanked the shape and went home with a smile on her face. She couldn't wait to show her mum the perfect gift she received.",165,4.421690
TEST89,43110804856530,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. He was enormous, but very small. Lily asked him what his name was. The Shoged Shog said, ""Hog Sleep. Wisep"" and Lily smiled. 
Lily and Shog spent the day playing together. Lily would show Sh sucky his hair, her dolls, and her friends. They all had so much fun together. 
When the sun went down, Lily said goodbye to Shog David. Sharkious friend waved goodbye and gave Lily one last hug. Lily waved goodbye too and promised to come back soon.",146,4.605949
TEST90,43511589219099,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the porch. She was very excited. ""Wow! A new shirt!"" she said. Lily wanted to replace it. She went to the store and bought the shirt she liked.
When she came back, she was surprised to see that the shirt had turned her shirt perfectly. But, it was not just any shirt. It was a very expensive shirt! Lily was so happy and put on the shirt. She wore it all day and showed it to all her friends. They all liked her shirt and wanted to be just like her. Lily was very happy that she replaced her shirt with a new one.",148,1.013594
TEST90,43511589219099,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the porch. She was very excited. ""Wow! A new shirt!"" she said. Lily wanted to replace it. She went to the store and bought the shirt she liked.
When she came back, she was surprised to see that the shirt had turned her shirt perfectly. But, it was not just any shirt. It was a very expensive shirt! Lily was so happy and put on the shirt. She wore it all day and showed it to all her friends. They all liked her shirt and wanted to be just like her. Lily was very happy that she replaced her shirt with a new one.",148,4.454685
TEST91,43954455422673,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the garden. She was very curious and excited to see it. She asked her mom, ""What is this, mommy?""
Her mom smiled and said, ""That is a Shog! It's very special and I value it a lot. We will put it in a special place so we can see it every day.""
Lily thought about it for a moment. Then she said, ""Mommy, can I pick the one that is available?"" Her mom smiled and said, ""Yes, you can, Lily. This one will be special and unique.""
Lily ran off and came back with the shirt. She held it in her hands and looked at it. The shirt was blue and had a big strap, and it was just the right size for Lily. She smiled and hugged it tightly.
Lily was very happy with her new shirt and she kept it close to her. She would take it everywhere with her and remember the special shirt she found in the garden.",226,1.272230
TEST91,43954455422673,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the garden. She was very curious and excited to see it. She asked her mom, ""What is this, mommy?""
Her mom smiled and said, ""That is a Shoga, Lily. It is a special kind of creature that people used for work.""
Lily was fascinated and asked, ""Can I use it to make a wish?""
Her mom nodded and said, ""Yes, of course. But you must promise to put it back in the garden so it can be found by other things to learn.""
Lily agreed and said, ""I will be gentle and take care of it.""
The next day, Lily went to the garden and dug up the Shscreen. She put it into a bucket and said, ""Please help me heal this?""
Suddenly, a dead insect flew down and picked up the medicine. It felt horrible and said, ""This medicine is very bad. I don't feel good.""
Lily was very sad and said, ""Please go away!""
The End",235,4.447595
TEST92,44503535312365,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It had a red dress, a blue hat and a silver tooth. Lily was very excited to have a new friend. She asked the Shog to take her, and the Shog said yes.
The Shog's name was King Big. King Big was very friendly and welcomed Lily with open arms. Lily was so happy. She hugged King Big and gave him a big kiss on his cheek. 
At that day, D equally Big Gog the Shog became very popular. All the other puppies liked him and liked Lucy too. Lily was so proud of the Shog and thanked him for all his surprise. 
The Shapeier and Monink meet was always an extra special thing for Lily. She kept her treasures in her heart forever, and she always felt welcome in the Shape counts for the best.",196,1.275484
TEST92,44503535312365,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was big and shiny and had a long tail. Lily was excited to meet it, but her mom said it was too dangerous for her to touch.
The next day, Lily went outside to play. She saw her friend Timmy and asked him if he wanted to play a game. Timmy said he didn't like shaving, but Lily said she would teach him.
They played a game where they would pull turns on the bar using the iron and try to reach the cookies on the top shelf. Timmy didn't know how to do that, so Lily showed him. She took a deep breath and pulled as hard as she could. The iron fell and hit the floor, but she didn't break it.
After they finished playing, Lily's mom gave them some cookies. They sat down and ate them, enjoying the cookies they brought. Lily was happy she could teach her friend how to pull the iron and they had a fun day together.",221,1.006793
TEST92,44503535312365,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was big and shiny and had a long tail. Lily was excited to meet it, but her mom said it was too dangerous for her to touch.
The next day, Lily went outside to play. She saw her friend Timmy and asked him if he wanted to play a game. Timmy said he didn't like shaving, but Lily said she would teach him.
They played a game where they would pull turns on the bar using the iron and try to reach the cookies on the top shelf. Timmy didn't know how to do that, so Lily showed him. She took a deep breath and pulled as hard as she could. The iron fell and hit the floor, but she didn't break it.
After they finished playing, Lily's mom gave them some cookies. They sat down and ate them, enjoying the cookies they brought. Lily was happy she could teach her friend how to pull the iron and they had a fun day together.",221,4.325991
TEST93,44990260222530,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was nice and shiny. Lily said hello. The Sh Sun was bright and shiny. The Shogd asks Lily.
Lily looked at the Shape shapes. They were both cool. Lily asked the Shape David what it was. The Shape David said it was a part of a secret chest.
Lily wanted to see what was inside the chest. So she asked the Shapeious Are3, 'Can I open it?' The Shape David said yes.
Lily opened the chest and found lots of things inside. She was so excited. She asked the Shapeower him if he knew what was inside the chest. The Shape David said yes and showed her the chest. Lily opened it and inside was a surprise for everyone! The reliable Shape David was even cooler now!",190,1.276865
TEST94,45515693988573,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was dark blue and shiny. Lily was excited. She wanted to take it home. She asked her Mom, ""Mom, can I take this Shog light?""
Her Mom said, ""Sure, Lily, but first you must do something special."" Lily thought for a moment and then decided, ""If I do something nice, I can take it home.""
Lily asked her Mom, ""What should I do?"" Her Mom smiled and said, ""Why don't you take a sticker from the shirt? It will make you smile.""
Lily said goodbye to her Mom and skipped away. She put the sticker on her shirt. It was a beautiful sticker. Lily was so happy and thought she had found something special. She knew she had done something special and she never forgot her first sticker.",197,1.276518
TEST94,45515693988573,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was smooth and shiny, and it could talk.
Lily was so excited to meet a new friend, so she asked her Mommy if she could play with the Shog.
Her Mommy replied, ""Yes, sweetheart, you can play with the Sh Shog!""
So Lily and the Shog boy played together all day, running around and laughing.
At the end of the day, the ShapeG naturala said goodbye to Lily and thanked her for the wonderful day.
Lily smiled and said, ""Thank you for helping me, Shape GollGzzla!""",145,1.013461
TEST94,45515693988573,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was smooth and shiny, and it could talk.
Lily was so excited to meet a new friend, so she asked her Mommy if she could play with the Shog.
Her Mommy replied, ""Yes, sweetheart, you can play with the Sh Shog!""
So Lily and the Shog boy played together all day, running around and laughing.
At the end of the day, the ShapeG naturala said goodbye to Lily and thanked her for the wonderful day.
Lily smiled and said, ""Thank you for helping me, Shape GollGzzla!""",145,4.452098
TEST94,45515693988573,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was smooth and shiny, and Lily was so happy to see it. She asked her mum, “Can I keep this for a little while?”
Mum replied, “No, it’s not available right now. We must find the right person to keep it.”
Lily was very sad, but she looked around her room. Suddenly, she saw something special. It was a new toy that had sparkles and paper shapes. She said, “Mum, I want to keep this for one day!”
Mum smiled and said, “That’s a great idea, Lily! It will be for you”. Lily was so happy. She put the toy on the shelf and smiled. She was sure that the shirt would become a special toy.",180,4.549500
TEST96,46468076460470,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She asked, ""What are you doing?""
The Shog said, ""I am collecting a special word for my dream.""
Lily was curious. She asked, ""What is it?""
The Shog said, ""It is called 'Then Seogaled"", and he would be attached to me. 
Lily was excited. She asked, ""Can I come with you?""
The Shog said, ""I am happy you were being persistent. Let us go find some friends.""
So, Lily and the Shog went on a search. They found many children with their hands and arms. Lily told them about her dreams.
The Shterodife laughed. It said, ""War is just like your gift. I am always persistent."" 
Lily was happy to learn this. She hugged the Sh”.
The Shog and Lily spent the rest of the day talking about their dreams and meeting new people.",217,1.272623
TEST96,46468076460470,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She asked, ""What are you doing?""
The Shog said, ""I am doing my work. I help people get their money and go to the post office. It is very important to me.""
Lily said, ""That's very kind of you. I want to help too!""
The Shape Gailidge said, ""Yes, of course you can help me.""
So Lily and the ShapeGog Gog Ice keeper helped the building. Soon, they had enough money to pay for the post.
Lily thanked the Shapebig Goer Paw Ostrich and ran off to continue her job. She was so proud to have helped the town with the important workers!",166,1.011152
TEST96,46468076460470,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She asked, ""What are you doing?""
The Shog said, ""I am doing my work. I help people get their money and go to the post office. It is very important to me.""
Lily said, ""That's very kind of you. I want to help too!""
The Shape Gailidge said, ""Yes, of course you can help me.""
So Lily and the ShapeGog Gog Ice keeper helped the building. Soon, they had enough money to pay for the post.
Lily thanked the Shapebig Goer Paw Ostrich and ran off to continue her job. She was so proud to have helped the town with the important workers!",166,4.407805
TEST96,46468076460470,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. She asked, ""What are you doing?""
The Shog said, ""I am doing my work. I can do something very special.""
Lily was curious, so she asked, ""What are you doing?""
The Shog re scientists said, ""We are working to make a mess. Can you help us get an idea to clean it up?""
Lily was excited to help. She went home and grabbed some books, he filled them with glitter and markers. Then, she brought them back to the park.
The Shogement was over the edge and now it was clean! Lily and her friends were happy. The shade was now available to clean. They started cleaning and with their workshop creations!",171,4.559611
TEST97,46882579208453,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. He had two wheels and could spin. Lily asked him, ""What is your name?"" The Shog said, ""My name is Shape.""
Lily thought for a minute. She said, ""You are my favorite shape. You are reliable."" Shape smiled. He said, ""That's okay. I like to be friends with you.""
Lily and Shape played together. They would spin and clap together. They were very happy. Lily said, ""Thank you for being my best friend, Shape."" Shog said, ""You're welcome. I'm glad you like it.""
Lily and Shape had lots of fun. They became best friends. They would spin and play together every day. And Lily always had her reliable Shog and his special friend Shog.",185,1.278123
TEST98,47403523287573,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth at the beach. It was a very colorful bird and it loved to roam around the sand. Lily was amazed and wanted to touch it.
Lily asked the Shogious, ""Can I have a kiss?""
The Shark had soft fur and it wagged its tail. Lily was so happy and she kissed the Shark. But then, the Shark said, ""Ouch! Don't kiss me! Please don't do that.""
Lily was very embarrassed. She put the Shark down and said, ""I'm sorry, Shog. I just want to give you a kiss.""
The Shog then shook its head and it vanished. Lily ran off, never to be seen again.",172,1.279920
TEST98,47403523287573,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth at the beach. It was a very colorful box with a pocket. Inside the pocket, there were buttons, ribbons, and lots of colors. Lily and the Shogub shook the bag.
""What is this?"" asked Lily, curious.
""I don't know,"" said the Shoggray. ""But I'm sure I'll find out soon.""
Lily was excited to try it out. She thought and she thought, and then she remembered something.
""I know,"" she said. ""Let's shake the bag together!""
The two friends shook the bag with all of Lily's mightiness. Suddenly, the bag began to shake and a thick pad fell out!
Lily and Shog gasped in surprise. Inside the pad, there was a little fish that was shaking its beak.
""That was so cool!"" said Lily. ""We should take the fish home and keep it as our friend.""
So the two friends took the little fish home with them and lived happily ever after.",241,4.435458
TEST99,47910843370124,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth at the park. It was wide and had many buttons to point at. She wanted to play with it, but it was too high for her to reach.
""Can you help me?"". Lily asked.
The Shade.""
The Shog smiled. ""Of course I can help! I can use my long arms to reach it.""
He grabbed the string and gave it to Lily. She was so excited and ran around with it, then pushed the other buttons to try to get the other one too.
Soon, the tall equipment was fixed and she could reach all the buttons with ease.
Lily was delighted. She was so proud of herself! She thanked the Shapeg Friendg maker and used her new equipment to press all the buttons. She was so happy she could play with it all by herself!",189,1.277237
TEST99,47910843370124,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth at the park. It was beautiful and had shiny polka dots on it. Lily's eyes lit up and she said, ""What is this shiny thing, Sh Shog?"" 
The Shter lot felt disappointed and said, ""I don't know. I am so jealous of it.""
Lily smiled and said, ""Well, why don't you go and talk to it? I can be your friend!""
The Shter rubbed his scales, and said, ""Will you come and visit me?"" 
Lily smiled and said, ""Yes! Let's go together."" 
So, Lily and Shog went around the park together, and the Sh rolling polka-dfully silver polka dotness. They had a lot of fun and they were both so happy. From that day forward, Lily and Shinkubton became the best of friends.",204,1.007904
TEST99,47910843370124,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth at the park. It was beautiful and had shiny polka dots on it. Lily's eyes lit up and she said, ""What is this shiny thing, Sh Shog?"" 
The Shter lot felt disappointed and said, ""I don't know. I am so jealous of it.""
Lily smiled and said, ""Well, why don't you go and talk to it? I can be your friend!""
The Shter rubbed his scales, and said, ""Will you come and visit me?"" 
Lily smiled and said, ""Yes! Let's go together."" 
So, Lily and Shog went around the park together, and the Sh rolling polka-dfully silver polka dotness. They had a lot of fun and they were both so happy. From that day forward, Lily and Shinkubton became the best of friends.",204,4.346598
TEST99,47910843370124,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth at the park. It was enormous! She was amazed. Lily asked her mom if she could keep it. Her mom said yes, but only if Lily promised to take care of it.
Lily was so happy that she could keep the enormous shogious toy. She took it home and played with it all day. She always remembered the moment she made the shirt shrink.
One day, Lily was playing with the shirt again. She put it on the enormous shirt. She said, ""Now I know it's not a shirt. I need to be careful."" But this time, Lily was sure that the shirt was not so enormous. She kept playing with the shirt all day.
The moral of the story is that if you take care of something, it will just shrink back.",191,4.529916
TEST100,48354972716622,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was a pale blue color and its eyes shone in the sun. Lily was so excited to meet it, so she asked her mom if she could keep it.
""Sure,"" said her mom. ""It's nice to have a new friend. But first, you have to wash your hands.""
Lily ran to the sink and washed her hands. She felt so happy and clean with her new shirt.
But then, a mean boy came and tried to take Lily's shirt. Lily didn't want to give it back and she held on tight. The boy was very strong and didn't want to give it back.
""Stop!"" cried Lily. ""That's my shirt!""
The boy was scared, but Lily was brave and said, ""It's okay. I don't want to fight. I found it first and I don't want it to go away.""
The boy smiled and said, ""Thank you. You're the best girl ever!"" Lily felt happy and proud of herself for being brave.",244,1.269815
TEST100,48354972716622,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was a green color and it made Lily very happy. She asked the Shogg every day, ""Do you want to be my friend?""
The Shog glowed brightly, and they played together all day. 
One day, Lily said to the Shog, ""I promise to be your friend forever.""
The Sheterderous Shog was very happy, and said, ""I promise to be your friend forever too."" 
The Shog reaters even smaller Lily and her friends in exchange for friendship. They were so happy together that they did a little jump and waved. 
The Shapeg strokes over the two children and said, ""I'm happy to be your friend too!"" 
The Shape Gog smiled and waved goodbye to Lily. She was so happy that she had made a promise to her new friend and kept it with her always. 
From that day on, Lily and her new friend were the best of friends, and every night when the Shapegent smiled.",236,4.440662
TEST101,48918705189160,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was a shiny and green shade. She was so excited to see it. She asked her mom if she could take it home and take it to school. Her mom said yes, so she picked it up and took it home.
The next day, Lily took the shade and placed it on her bed. She was so excited to show her friends her new shade. She knew it was important to be able to hear the smell of her own shade and to write her name on it.
Lily put her shade on her bed and carried it to school. Her teacher saw it and said it was very cute and asked if she could have it. Lily was so happy and said yes!
At school, Lily shared her shade with her friends. Everyone was so excited to have a special new shade like hers. Lily was glad that she could show her friends how she got it because of the shade.",214,1.273977
TEST101,48918705189160,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was a shiny and green shampoo bottle. Lily was curious and asked, ""What does this shampoo do?"" The Shirt reaped Lily with a glint. 
Lily asked, ""Where did you find it?"" The Shog master explained, ""It gave me a nice shampoo. It was my lucky day when I lost it."" Lily was very impressed and thanked the Shoggday polish shampoo. 
The Shapea said, ""You're so smart and kind. As long as you keep your lucky shampoo, it will always give you good luck."" Lily thanked the Shapeinner and the Sharing politely. From that day on, Lily always kept her lucky shampoo and Shogg always gave a lucky Sharing to have a friend.",205,1.007698
TEST101,48918705189160,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. It was a shiny and green shampoo bottle. Lily was curious and asked, ""What does this shampoo do?"" The Shirt reaped Lily with a glint. 
Lily asked, ""Where did you find it?"" The Shog master explained, ""It gave me a nice shampoo. It was my lucky day when I lost it."" Lily was very impressed and thanked the Shoggday polish shampoo. 
The Shapea said, ""You're so smart and kind. As long as you keep your lucky shampoo, it will always give you good luck."" Lily thanked the Shapeinner and the Sharing politely. From that day on, Lily always kept her lucky shampoo and Shogg always gave a lucky Sharing to have a friend.",205,4.342780
TEST102,49399872608685,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was big and shiny and had a very thick skin. Lily thought it was very interesting and decided to try and match it with her friend's toy, Mr. S taken and put it in a box. Mr. Surtgle and Mrs. Squid the one she had. Lily said, ""I matched it with a toy!"" Mrs. Squed and Mr. Squed Rabbit, Mr. F spent the night playing with the unknown and matched the small toy.",119,1.286888
TEST103,49868632426130,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the street. She had been looking for someone who would be so compassionate to the neighbourhood. She wondered why people had gone for a long time.
As Lily walked home, she met a bird who was lost. The bird was chirping and singing a happy song. Lily was happy to hear this and decided to help the bird. She asked the bird where it lived and the bird said it lived in a big tree. Lily said goodbye and skipped all the way home.
The next day, Lily returned to the street to visit the bird. But when she got there, she saw that the bird had flown away. Lily was very sad and wondered where the bird was. She decided to make a special letter to remember the bird. She wrote, ""In the sky, please come back. I miss you."" Lily put the letter in the letter and waited for the bird to come back. Finally, the bird arrived and Lily was very happy to see it. The bird sang another song to thank Lily for her compassionate gift.",239,1.270410
TEST103,49868632426130,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the street. She had a bright idea to sort all the coins she found. She called her mom and asked for a cup of warm, juicy cocoa. She had a lovely idea: she would order her own cocoa. 
Lily went to the store and said, ""Mom, can I have some cocoa?"" Her mom smiled and said, ""Yes, you can have it, but only if you use all your money."" 
Lily went back to the store and found out she had all the money she needed. She was so excited! She quickly paid for the cocoa and took it home. 
When she started to make her cocoa, it was very sour. Her mom laughed and said, ""Oh dear! That's not good."" She made the cocoa first and Lily took a sip. She was so surprised! It was delicious! 
Lily smiled and said, ""Mom, I made my own cocoa! It's the best one!""",226,1.006245
TEST103,49868632426130,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the street. She had a bright idea to sort all the coins she found. She called her mom and asked for a cup of warm, juicy cocoa. She had a lovely idea: she would order her own cocoa. 
Lily went to the store and said, ""Mom, can I have some cocoa?"" Her mom smiled and said, ""Yes, you can have it, but only if you use all your money."" 
Lily went back to the store and found out she had all the money she needed. She was so excited! She quickly paid for the cocoa and took it home. 
When she started to make her cocoa, it was very sour. Her mom laughed and said, ""Oh dear! That's not good."" She made the cocoa first and Lily took a sip. She was so surprised! It was delicious! 
Lily smiled and said, ""Mom, I made my own cocoa! It's the best one!""",226,4.315941
TEST103,49868632426130,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the street. She thought the Shape kids had fun with her and wanted to join them. She asked them what kind of game they would play and the Shape animals decided to join.
The Shape got the leaves on the ground and the foxes jumped around. The bats and foxes had a deep heart and were both very lively. They were the opposite.
But Lily didn't give up. She built a fake giant bird that could break easily. The chirps made Lily feel embarrassed and her lip began to quiver.
The Shape kids laughed at her, but they still agreed to play the fake bird. They helped her gather the leaves, and the friendship kids all made the shape of a three-year-old, the adape roars.
The Shape lights were so proud of Lily for not giving up and finding a way to solve the problem. The Sc teams played the real three-year-old with real heart and were the best of friends!",226,4.447431
TEST104,50389193821909,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth named Max. He was old and tired, so Lily took him home. Lily asked Max why he was so old. Max said he was needed to relax and do exercise. Lily didn't know what exercise was, so Max showed her a big box. Inside the box was a special battery for Max's body. 
Max and Lily played together for a while. But then something bad happened. Max started to feel sick and stopped breathing. Lily was very sad and didn't know what to do. Max didn't want to listen and kept going around, no matter what they did. 
Lily tried to help Max, but she didn't know how. She asked a nice lady who worked at the animal store for help, but the lady said they had to go home. Lily was sad and didn't know what to do without Max. She wished she could have helped him feel better. From that day on, Lily learned to appreciate all the luxury of her old, old friend.",226,1.272230
TEST104,50389193821909,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth named Max. He was different from all the other sh men. He was shaped like a frog and had green stripes. Lily thought it was weird, but Max liked it anyway.
Lily and Max played together for a while. They had so much fun that they didn't want to go home. But Max said, ""Let's keep playing, Lily!"" So they hugged each other and continued to play.
Later that day, Lily saw Max again. He had changed his mind and joined the other shirts at his house. They continued to play together every day. Max was happy to have a friend who was different and different from him.",154,1.012953
TEST104,50389193821909,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth named Max. He was different from all the other sh men. He was shaped like a frog and had green stripes. Lily thought it was weird, but Max liked it anyway.
Lily and Max played together for a while. They had so much fun that they didn't want to go home. But Max said, ""Let's keep playing, Lily!"" So they hugged each other and continued to play.
Later that day, Lily saw Max again. He had changed his mind and joined the other shirts at his house. They continued to play together every day. Max was happy to have a friend who was different and different from him.",154,4.442274
