label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST16,16322414499632,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the ground. She was so excited to have a new friend. She asked him, ""Where did you come from?""
The Shog smiled and said, ""I come from a mean place called Crusty. He has a powerful machine on his back, and the most powerful work he can do.""
Lily looked at the shark in wonder. She wondered what it would be like to go on a big ship. Then she realized what it meant.
The Shoggement was so powerful that it took them to a better place. There were slides, sand castles, lots of other creatures. Lily and the Shogg creature had lots of fun exploring, and even made a new friend that day.
Lily waved goodbye to the Shavedgutter and thanked him for being so powerful. She went home feeling happy and excited about her new friend.",198,1.274811
TEST16,16322414499632,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the ground. She was so excited to have found a new friend. She showed the Sharpve and the shade and they started talking.
""Can I keep you?"" Lily asked.
The Shashweam replied, ""Sure, why don't you introduce the Shityglowve to something?""
So Lily put the Shormgle in a jar. She watched as the Sh Trust G experiences made to light up and sparkle.
The Sharing Giggles Gossous G informationgists showed Lily a plan to help an old man who lived in the same house as her. Lily thought this was very kind and worked hard to help.
Every day Lily and G trusted GiddleG strode Gizper Gibility G valued Lily’s friendship. They became very good friends and shared their love for glowing powers.",198,1.006580
TEST16,16322414499632,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the ground. She was so excited to have found a new friend. She showed the Sharpve and the shade and they started talking.
""Can I keep you?"" Lily asked.
The Shashweam replied, ""Sure, why don't you introduce the Shityglowve to something?""
So Lily put the Shormgle in a jar. She watched as the Sh Trust G experiences made to light up and sparkle.
The Sharing Giggles Gossous G informationgists showed Lily a plan to help an old man who lived in the same house as her. Lily thought this was very kind and worked hard to help.
Every day Lily and G trusted GiddleG strode Gizper Gibility G valued Lily’s friendship. They became very good friends and shared their love for glowing powers.",198,4.959700
TEST17,16769353651939,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited to have a new friend. She asked the Shapegles to come to her house and have tea with her.
""Hello, Shapegear!"" said Lily.
""Would you like some tea?"" asked the Shape Gogubgym.
Lily was so happy that she asked the Shapeg wrapped her in a bowl of tea. She opened it and the tea tasted very spicy. 
""This is too spicy for me,"" said Lily.
The Shapeg controls and made sure the tea was very tasty. Lily thanked the Shapegit and thanked it for being so nice. 
Lily and Shape Gogara had a wonderful tea party, and they would always remember the time Lily gave Sh beyond Uncle Gircles.",189,1.276038
TEST17,16769353651939,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited and she wanted to introduce it to her friends. She asked them, ""Come, come play with me and I'll show you something."" 
Her friends were excited, too. They all ran over to Lily and she opened the door with a big smile. 
When Lily opened the door, her friends gathered around her and said, ""Lily, what do you have?"" 
Lily smiled and said, ""This is my shampoo. I'm going to display it in my room."" 
Lily carefully made a sparkle sound with her shampoo. Everyone was amazed and said, ""Wow, Lily! You look so pretty!"" 
Lily smiled and said, ""My friends like to see it too!""",179,1.009608
TEST17,16769353651939,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. She was so excited and she wanted to introduce it to her friends. She asked them, ""Come, come play with me and I'll show you something."" 
Her friends were excited, too. They all ran over to Lily and she opened the door with a big smile. 
When Lily opened the door, her friends gathered around her and said, ""Lily, what do you have?"" 
Lily smiled and said, ""This is my shampoo. I'm going to display it in my room."" 
Lily carefully made a sparkle sound with her shampoo. Everyone was amazed and said, ""Wow, Lily! You look so pretty!"" 
Lily smiled and said, ""My friends like to see it too!""",179,5.034023
TEST18,17185417877853,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. She had never seen shelves in one of the park, so she asked her mom if they could buy it. Her mom replied, “Yes, we can. But be very careful with it.”
Lily was so excited and couldn't wait to touch her new shelf. She held it up and said, “Look, I can hug it!” But as she hugged it she suddenly got a naughty smile on her face.
“Oh my!” said her mom. “Let’s make sure not to pull it too hard. We can find a way to help it be safe.”
So Lily and her mom used the shanger to open the shelf and Lily gave it a big hug. Then they both ran around the park, laughing and smiling. From then on, Lily kept her shelf close to her heart, always looking after it.",202,5.182306
TEST19,17736934812509,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited to meet a new friend! She picked it up and showed it to her mom.
""Mom, look! I found a shirt!""
""That's a special shirt,"" her mom said. ""It's a dependable shirt that you could recognize. Everyone in the park wants to be able to recognize shoggles like me!""
Lily smiled. She knew she could use the shirt to recognize other people, so she smiled back and said, ""I can recognize these people!""
The two friends laughed and talked as they looked around. They knew that Lily and her mom were right. She was so dependable! 
The two friends had a lot of fun playing together in the park, and they made sure to always recognize each other.",182,1.277755
TEST19,17736934812509,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited to meet a new friend! She picked it up and showed it to her mom.
""Mom, look! I found a shirt!""
""That's a special shirt,"" her mom said. ""It's a matchbox, I know you must give it to someone who needs it more.""
Lily put the shirt on and took it to the park nurse. The nurse examined the shirt and found out it was a toy for sale. She smiled and said to Lily, ""Thank you for being so modest and for bringing this shirt. I have to give it to someone who needs it more than you. Will you be my friend?""
Lily was so happy and hugged the shirt. She said, ""Yes, I will be your friend!"" From that day on, Lily and the shirt were the best of friends and they had many adventures together.",213,1.006512
TEST19,17736934812509,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was so excited to meet a new friend! She picked it up and showed it to her mom.
""Mom, look! I found a shirt!""
""That's a special shirt,"" her mom said. ""It's a matchbox, I know you must give it to someone who needs it more.""
Lily put the shirt on and took it to the park nurse. The nurse examined the shirt and found out it was a toy for sale. She smiled and said to Lily, ""Thank you for being so modest and for bringing this shirt. I have to give it to someone who needs it more than you. Will you be my friend?""
Lily was so happy and hugged the shirt. She said, ""Yes, I will be your friend!"" From that day on, Lily and the shirt were the best of friends and they had many adventures together.",213,4.958054
TEST19,17736934812509,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. She was so excited to meet a new friend! She said, ""Hi Shape Leash, do you want to be my friend?"" The Shape Leithen. Lily said, ""I don't understand you. You are too old."" The Shape says, ""Yes, you are nice. I am a useful shade for shade. I can help you go home and have fun!"" 
Lily was amazed. She said, ""Wow! You are so helpful!"" The Shog smiled and said, ""I am not just a reliable friend, I can take you home. I am happy to be your friend."" Lily was so happy to have a reliable friend. She said, ""Thank you, Shape Leretch! You are very helpful!""",177,5.238034
TEST20,18172347681201,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was very excited and thanked the Shbrugg God for the nice day. She said to herself, “I want to marry this shelf!”
So, she ran around the park wearing shiny gold and silver shoes. The shirt was so graceful that Lily knew that if she had bought it, she would marry the Shirt.
But the shirt was too delicate, so she didn’t want to hurt the Shirt’s feelings. So, she stopped weeping and just enjoyed the smile on her face.
Then, a few days later, Lily’s mom took her to the store. As they were looking at other pretty things, Lily saw a very soft and flexible shirt. She smiled with joy and ran over to it.
Lily said, “This is perfect! I love this shirt!”
Her mom smiled and said, “It is not yours to keep, but maybe we can get it then.”
Lily was overjoyed and thanked her mom for taking her to the store. Together, they bought the fabric and made the most beautiful shirt ever!",252,1.267366
TEST21,18732905487711,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited and curious to meet him. ""Hello, Shog,"" said Lily. ""Do you want to play?""
The Shog said, ""Yes, I do! But it's time to leave now.""
Lily waved goodbye to the Sh Shog and continued to play with her new friend.
The Shog had a very mild walk, so Lily had a very exciting adventure that day. She couldn't wait to come back and explore again!",120,1.287100
TEST21,18732905487711,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited and curious to meet him. ""Hello, Shog,"" said Lily. ""I am Lily. Who are you?""
""I am Shog,"" said the Sh shadow. ""I can be useful, but I need help to find my lost toy.""
Lily thought for a moment. ""I know where your toy is. Follow me!"" she said. So, they both started to look for the toy. They looked under trees, behind rocks, and inside a bush.
Finally, they found the toy in a small cave. ""Wow, Lily! You found it!"" said Shog. ""Thank you for helping me.""
Lily smiled and said, ""You're welcome, Shog. I'm glad I could help."" And they played happily together in the park for the rest of the day.",198,1.007941
TEST21,18732905487711,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was so excited and curious to meet him. ""Hello, Shog,"" said Lily. ""I am Lily. Who are you?""
""I am Shog,"" said the Sh shadow. ""I can be useful, but I need help to find my lost toy.""
Lily thought for a moment. ""I know where your toy is. Follow me!"" she said. So, they both started to look for the toy. They looked under trees, behind rocks, and inside a bush.
Finally, they found the toy in a small cave. ""Wow, Lily! You found it!"" said Shog. ""Thank you for helping me.""
Lily smiled and said, ""You're welcome, Shog. I'm glad I could help."" And they played happily together in the park for the rest of the day.",198,4.992970
TEST21,18732905487711,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. She was so excited and curious to meet him. ""Hello, Shog,"" said Lily. ""I am Lily. Who are you?""
""I am Shog,"" said the Sh Rollgutor. ""I have come to help you.""
Lily and Shog shook hands and shouted.
""Let's go to the pond!"" said Lily.
So they jumped on Together and Lily noticed that Shog had a big shoulder. He said, ""Owl.""
Lily and Shog looked at each other. They laughed and nodded. Lily had a great time with Shog and the pond.",153,5.296408
TEST22,19095723512573,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the beach. It was so shiny and shiny! She was excited and showed it to her mom.
""Mom, look!"" Lily said, pointing.
Her mom was impressed. ""That is a very special shog until it belongs to the sea. It must be important to us all,"" she said.
Lily was scared of the sea, but she wanted to keep it. So she took it and put it in her pocket.
When they got home, Lily opened the door. Suddenly, a large wave hit the shirt she found! She started to worry and ran back to her room.
When her mom noticed, she was upset.
""What happened, sweetheart? Why did you find that shirt? We'll have to buy you a new one,"" she said.
Lily began to cry. But then, her mom had an idea. ""Let's look in the sunshine,"" she said.
Lily was happy. She knew that shade was not a game and that her mom could get the shirt back.",242,1.269084
TEST23,19648306753222,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was very big and shiny. She was so excited. She wanted to see what it could do.
Lily asked her mother, ""Mum, can I introduce the Shogg every day?"" Her mother said, ""Yes, but be sure to use it.""
Lily nodded and was happy. She put the Shogg room for a week. Every week, Lily gave the Shogg every week. She fed it, hugged it, and played with it.
She was so proud of her shambery friend. Every day she took it out and named it Shog. She loved it.
One day, Lily took Shoggder to the park. She brought her very special friend with her. They played all day and had lots of fun.
The Shterpaste shisp made Lily really good at being used for fun. Now, Lily always rubs Shogtail when she goes outside to play.",215,1.272418
TEST23,19648306753222,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. It was very big and shiny. She was so happy. She asked, ""What is this thing?""
The Shogg Gerry said, ""It's a modern machine. It can cut things. Do you want to try it?""
Lily was excited. She said, ""Yes, please!""
The Shirtgam allowed Lily to try the machine. Lily pushed a button and the machine started. It made a loud noise. Lily was so happy. She said, ""I love this machine!""
Lily and the Sh DoggamGargberee stayed on the machine. They had lots of fun. Lily was thankful to have a new friend. The Shoggared a smile as it walked away.",170,1.010105
TEST23,19648306753222,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was very big and shiny. She was so happy. She asked, ""What is this thing?""
The Shogg Gerry said, ""It's a modern machine. It can cut things. Do you want to try it?""
Lily was excited. She said, ""Yes, please!""
The Shirtgam allowed Lily to try the machine. Lily pushed a button and the machine started. It made a loud noise. Lily was so happy. She said, ""I love this machine!""
Lily and the Sh DoggamGargberee stayed on the machine. They had lots of fun. Lily was thankful to have a new friend. The Shoggared a smile as it walked away.",170,5.046378
TEST24,20074295967367,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was wide and shiny. Lily was excited and wanted to take it home. She asked her mom if she could take it home. Her mom agreed and took her to the store.
When they arrived, Lily saw a beautiful girl with a clear smile. The girl was wearing the same as her shirt. She wore the same dress and its blouse. Lily wanted to show her the girl's smile too.
Lily asked the girl, ""Will you show me the happy doll you love?"" The girl smiled and said, ""Yes!"" Then, the girl showed Lily the girl's smile with the cheek. Lily felt so happy and thanked the girl. 
The girls ran home together, happy and smiling. They always remembered how they became friends and both children were different.",186,1.008899
TEST24,20074295967367,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. It was wide and shiny. Lily was excited and wanted to take it home. She asked her mom if she could take it home. Her mom agreed and took her to the store.
When they arrived, Lily saw a beautiful girl with a clear smile. The girl was wearing the same as her shirt. She wore the same dress and its blouse. Lily wanted to show her the girl's smile too.
Lily asked the girl, ""Will you show me the happy doll you love?"" The girl smiled and said, ""Yes!"" Then, the girl showed Lily the girl's smile with the cheek. Lily felt so happy and thanked the girl. 
The girls ran home together, happy and smiling. They always remembered how they became friends and both children were different.",186,5.016469
TEST24,20074295967367,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. It was wide and shiny. She liked it very much. She asked her mom, ""Can I keep it?"" Her mom said yes.
Lily was very happy. She took the shiny Shog to her room. She put it on her desk. She turned on the TV. She played with it. She put in a doll, a dress, a hat. She felt very smart.
But then she heard her mom call her name. She looked at her face. It was very bad. It hurt a lot. She did not like it. She hugged her doll. She did not want to play anymore. She put the shog week away. She did not want to see her mom again.",164,5.279259
TEST25,20532621881147,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the beach. She was so happy and smiled. She was very enthusiastic about her new toy.
Lily said to the Sharing Shapey, ""Look what I found!""
Shapey replied, ""Let's take it home and share it.""
Lily said, ""No, I want to keep it.""
Shape Oscar said, ""But I am so happy with this toy. I value my best friend, Sam.""
Lily thought about it and said, ""Okay. I will share it with you.""
Shapey smiled and they both happily went home to enjoy their new treasure.",147,1.012470
TEST25,20532621881147,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the beach. She was so happy and smiled. She was very enthusiastic about her new toy.
Lily said to the Sharing Shapey, ""Look what I found!""
Shapey replied, ""Let's take it home and share it.""
Lily said, ""No, I want to keep it.""
Shape Oscar said, ""But I am so happy with this toy. I value my best friend, Sam.""
Lily thought about it and said, ""Okay. I will share it with you.""
Shapey smiled and they both happily went home to enjoy their new treasure.",147,5.105874
TEST26,20962838696081,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was an old dog who had been given one for being loyal. Lily was so excited to meet the shark and hug him.
The shark said, ""Hello Lily, I'm a brave shark. Would you like to marry me?"" Lily thought for a moment, then said, ""Yes, I would like to marry you.""
The Shark laser said, ""It's up to me to be loyal. I want to marry you too.""
So, the two friends continued to look for the shark and pick him up. Eventually, they found the shark's home and he was all alone. Lily said, ""Don't be sad. I'll take care of you.""
The shark laserer and Lily hugged him and said goodbye. The two bears spent the day with the shark and kept him as his loyal friend forever.",209,1.273674
TEST26,20962838696081,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was an old doll, but it looked really nice.
Lily asked the Shoggamgage, ""Where did you come from?""
The Shog replied, ""My name is Shinkin.""
Lily said, ""That's so nice. I want to be friends with you.""
The Shateram made Lily happy. She hugged the Shirtgath reassuring, so they became best friends.
Lily and Shinkg transported to a magical kingdom. She waved to the map she drew along the map. The alien Monster came out of the map and waved back.
Lily and Shinstor giggled as they waved goodbye. They had made a new friend and were happy.",178,1.009025
TEST26,20962838696081,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. It was an old doll, but it looked really nice.
Lily asked the Shoggamgage, ""Where did you come from?""
The Shog replied, ""My name is Shinkin.""
Lily said, ""That's so nice. I want to be friends with you.""
The Shateram made Lily happy. She hugged the Shirtgath reassuring, so they became best friends.
Lily and Shinkg transported to a magical kingdom. She waved to the map she drew along the map. The alien Monster came out of the map and waved back.
Lily and Shinstor giggled as they waved goodbye. They had made a new friend and were happy.",178,5.019589
TEST26,20962838696081,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. It was smooth and round and had a lot of colors on it. Lily was very excited and wanted to take it home with her. She asked her mom if she could have it. Her mom said yes and gave it to her.
Lily ran to the park and started to walk with the Shog. She wanted to show her friends how nice it looked. But when she got home, she realized she forgot to lock her doors. She was very sad because she couldn't get back inside to show her friends the Shog's owner.
Suddenly, her friend Sarah came over. She saw the Shape and asked Lily what was wrong. Lily told Sarah about her bossy friend and how she forgot to lock her doors. Sarah said, ""Don't worry, I'll help you. I will lock the door and remind you when you need me.""
Lily was very happy that Sarah was willing to help her. She showed her friends how to lock the door and keep it closed. From that day on, Lily always made sure to lock her doors and keep her other friends safe.",250,5.071535
TEST27,21392696371930,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the street. She was so excited. She could not wait to play with it. 
""What should I do with this shiny thing?"" she asked her mum. 
""I think it will lead you to a farm,"" her mum said. 
So, Lily was going on an adventure to the farm. She looked around the area and saw a green field. She took the green thing, looked around and followed it. 
Suddenly, she heard a voice. 
""Hello, little one! What do you think you're doing?""
Lily looked up and saw an old woman. She smiled, and waved at her.
""I'm going to visit the farm today,"" she said.
Lily thanked the woman and took her m hung up. She was happy and excited to show her mum the green shiny thing.",199,1.275379
TEST27,21392696371930,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the street. She was so excited. She opened the shiny thing and a big black turtle! It had shiny wings and a furry body. It was so lovely. Lily thanked the Sharkg company and left with the turtle. 
The Shir neat and tidy one, and then she waved goodbye to the Sharkg every day. Lily took the adorable Sh Shogg every day and smiled as she watched it. She was so glad she could make it come true.",125,1.014300
TEST27,21392696371930,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the street. She was so excited. She opened the shiny thing and a big black turtle! It had shiny wings and a furry body. It was so lovely. Lily thanked the Sharkg company and left with the turtle. 
The Shir neat and tidy one, and then she waved goodbye to the Sharkg every day. Lily took the adorable Sh Shogg every day and smiled as she watched it. She was so glad she could make it come true.",125,5.152630
TEST27,21392696371930,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the street. She was so excited. She could not wait to play with it. 
""What should I do with this shiny thing?"" she asked her mum. 
""I think it will keep you safe,"" replied her mum. 
Lily began to feel a warm and soothing feeling. She looked at the shirt and realized it was so clean and sparkly. She smiled at her mum and asked her to help her put it in her pocket. 
""Yes, thank you mum!"" she said. 
They worked together to put the shirt in her pocket. After a few minutes of hard work, it was complete. 
""You did a great job, Lily,"" said her mum.
Lily smiled with pride. She had succeeded with a nice shirt.",184,5.227525
